timestamp,hourly average,usage,hour,year,month,week,weekday,usage_scaled
2024-03-19 00:00:00,24696417.666666668,0.2143333333358168,0,2024,3,12,1,0.005928879266694753
2024-03-19 01:00:00,24696629.8,0.2121333333328366,1,2024,3,12,1,0.005868022963097957
2024-03-19 02:00:00,24696896.0,0.2661999999992549,2,2024,3,12,1,0.007363612725216664
2024-03-19 03:00:00,24697077.5,0.1815,3,2024,3,12,1,0.005020645039934505
2024-03-19 04:00:00,24697286.0,0.2085,4,2024,3,12,1,0.00576751785579253
2024-03-19 05:00:00,24697511.0,0.225,5,2024,3,12,1,0.006223940132150213
2024-03-19 06:00:00,24697686.75,0.17575,6,2024,3,12,1,0.004861588792112888
2024-03-19 07:00:00,24705710.8,8.024050000000745,7,2024,3,12,1,0.2219609191883758
2024-03-19 08:00:00,24724131.14285714,18.420342857141048,8,2024,3,12,1,0.5095427162512297
2024-03-19 09:00:00,24741685.8,17.554657142858954,9,2024,3,12,1,0.48559615598923217
2024-03-19 10:00:00,24760050.25,18.364449999999252,10,2024,3,12,1,0.5079966104882726
2024-03-19 11:00:00,24773987.8,13.937550000000744,11,2024,3,12,1,0.38553989683935486
2024-03-19 12:00:00,24792175.8,18.188,12,2024,3,12,1,0.5031156583268803
2024-03-19 13:00:00,24812104.0,19.92819999999925,13,2024,3,12,1,0.5512529944067165
2024-03-19 14:00:00,24828220.0,16.116,14,2024,3,12,1,0.4458000851988126
2024-03-19 15:00:00,24845557.25,17.33725,15,2024,3,12,1,0.4795822491383169
2024-03-19 16:00:00,24863197.83333333,17.640583333332092,16,2024,3,12,1,0.48797304250162576
2024-03-19 17:00:00,24872889.8,9.691966666668652,17,2024,3,12,1,0.26809875687173845
2024-03-19 18:00:00,24873110.666666668,0.2208666666671633,18,2024,3,12,1,0.00610960404677334
2024-03-19 19:00:00,24873354.5,0.2438333333320915,19,2024,3,12,1,0.006744906972806954
2024-03-19 20:00:00,24873532.666666668,0.1781666666679084,20,2024,3,12,1,0.004928438519492554
2024-03-19 21:00:00,24873747.2,0.2145333333313465,21,2024,3,12,1,0.005934411657799673
2024-03-19 22:00:00,24873954.5,0.207300000000745,22,2024,3,12,1,0.005734323508441671
2024-03-19 23:00:00,24874174.0,0.2195,23,2024,3,12,1,0.00607179937336432
2024-03-20 00:00:00,24874359.25,0.18525,0,2024,3,12,2,0.005124377375470343
2024-03-20 01:00:00,24874563.25,0.204,1,2024,3,12,2,0.005643039053149526
2024-03-20 02:00:00,24874787.0,0.22375,2,2024,3,12,2,0.0061893626869716015
2024-03-20 03:00:00,24875011.83333333,0.2248333333320915,3,2024,3,12,2,0.006219329806092046
2024-03-20 04:00:00,24875225.666666668,0.2138333333358168,4,2024,3,12,2,0.0059150482886233076
2024-03-20 05:00:00,24875435.2,0.2095333333313465,5,2024,3,12,2,0.005796101877085224
2024-03-20 06:00:00,24875634.6,0.1994000000022351,6,2024,3,12,2,0.0055157940549540605
2024-03-20 07:00:00,24885976.0,10.34139999999851,7,2024,3,12,2,0.2860633532560397
2024-03-20 08:00:00,24904632.25,18.65625,8,2024,3,12,2,0.5160683692907885
2024-03-20 09:00:00,24921412.166666668,16.77991666666791,9,2024,3,12,2,0.4641653189147139
2024-03-20 10:00:00,24938907.0,17.494833333332092,10,2024,3,12,2,0.48394131239379956
2024-03-20 11:00:00,24958426.285714287,19.51928571428731,11,2024,3,12,2,0.5399416253691517
2024-03-20 12:00:00,24977946.0,19.519714285712688,12,2024,3,12,2,0.5399534804931246
2024-03-20 13:00:00,24991562.4,13.61639999999851,13,2024,3,12,2,0.37665625962400395
2024-03-20 14:00:00,24996391.2,4.828800000000745,14,2024,3,12,2,0.13357405382280707
2024-03-20 15:00:00,24996550.666666668,0.1594666666686535,15,2024,3,12,2,0.004411159939641126
2024-03-20 16:00:00,,0.0,16,2024,3,12,2,0.0053084318355428005
2024-03-20 17:00:00,,0.0,17,2024,3,12,2,0.006205703731444476
2024-03-20 18:00:00,24997321.0,0.2567777777773638,18,2024,3,12,2,0.007102975627346151
2024-03-20 19:00:00,24997462.75,0.14175,19,2024,3,12,2,0.003921082283254634
2024-03-20 20:00:00,24997659.33333333,0.1965833333320915,20,2024,3,12,2,0.005437879545055408
2024-03-20 21:00:00,24997893.14285714,0.2338095238097012,21,2024,3,12,2,0.006467628793413911
2024-03-20 22:00:00,24998098.666666668,0.2055238095261156,22,2024,3,12,2,0.005685190605431054
2024-03-20 23:00:00,24998324.4,0.2257333333306014,23,2024,3,12,2,0.006244225566579428
2024-03-21 00:00:00,24998522.0,0.1976000000014901,0,2024,3,12,3,0.0054660025338762516
2024-03-21 01:00:00,24998774.5,0.2525,1,2024,3,12,3,0.006984643926079684
2024-03-21 02:00:00,24998972.0,0.1975,2,2024,3,12,3,0.005463236338220743
2024-03-21 03:00:00,24999188.0,0.216,3,2024,3,12,3,0.005974982526864204
2024-03-21 04:00:00,24999369.0,0.181,4,2024,3,12,3,0.00500681406186306
2024-03-21 05:00:00,24999635.4,0.2663999999985099,5,2024,3,12,3,0.007369145116424633
2024-03-21 06:00:00,24999765.0,0.1296000000014901,6,2024,3,12,3,0.003584989516159742
2024-03-21 07:00:00,,0.0,7,2024,3,12,3,0.0635656192313642
2024-03-21 08:00:00,,6.374708652496338,8,2024,3,12,3,0.12354624894656864
2024-03-21 09:00:00,,10.905061721801758,9,2024,3,12,3,0.18352687866177309
2024-03-21 10:00:00,,13.665496826171875,10,2024,3,12,3,0.24350750837697754
2024-03-21 11:00:00,,15.376175880432129,11,2024,3,12,3,0.303488138092182
2024-03-21 12:00:00,,16.386510848999023,12,2024,3,12,3,0.36346876780738646
2024-03-21 13:00:00,,16.859514236450195,13,2024,3,12,3,0.4234493975225909
2024-03-21 14:00:00,25139575.8,17.476350000000092,14,2024,3,12,3,0.4834300272377954
2024-03-21 15:00:00,25156861.8,17.286,15,2024,3,12,3,0.47816457388599376
2024-03-21 16:00:00,25165429.2,8.56739999999851,16,2024,3,12,3,0.2369910430585532
2024-03-21 17:00:00,25165646.0,0.216800000000745,17,2024,3,12,3,0.005997112091799125
2024-03-21 18:00:00,25165843.166666668,0.1971666666679084,18,2024,3,12,3,0.005454015686207462
2024-03-21 19:00:00,25166038.666666668,0.1955,19,2024,3,12,3,0.0054079124259349635
2024-03-21 20:00:00,25166272.4,0.2337333333306014,20,2024,3,12,3,0.006465521215722547
2024-03-21 21:00:00,25166471.4,0.199,21,2024,3,12,3,0.005504729272435078
2024-03-21 22:00:00,25166676.6,0.2052000000029802,22,2024,3,12,3,0.0056762334006034325
2024-03-21 23:00:00,25166931.75,0.2551499999985099,23,2024,3,12,3,0.007057948109817123
2024-03-22 00:00:00,25167163.83333333,0.2320833333320915,0,2024,3,12,4,0.006419878988127998
2024-03-22 01:00:00,25167274.5,0.1106666666679084,1,2024,3,12,4,0.0030612564798474908
2024-03-22 02:00:00,,0.0,2,2024,3,12,4,0.02440267175311454
2024-03-22 03:00:00,,0.0,3,2024,3,12,4,0.045744087026381594
2024-03-22 04:00:00,,3.3349571228027344,4,2024,3,12,4,0.06708550229964864
2024-03-22 05:00:00,,6.239710807800293,5,2024,3,12,4,0.0884269175729157
2024-03-22 06:00:00,,8.77785873413086,6,2024,3,12,4,0.10976833284618275
2024-03-22 07:00:00,,10.667298316955566,7,2024,3,12,4,0.13110974811944978
2024-03-22 08:00:00,,12.048752784729004,8,2024,3,12,4,0.15245116339271683
2024-03-22 09:00:00,25217536.33333333,6.282729166666512,9,2024,3,12,4,0.17379257866598388
2024-03-22 10:00:00,25230608.75,13.072416666667907,10,2024,3,12,4,0.3616086165149498
2024-03-22 11:00:00,25247906.5,17.29775,11,2024,3,12,4,0.4784896018706727
2024-03-22 12:00:00,25265903.6,17.997100000001492,12,2024,3,12,4,0.49783499089924393
2024-03-22 13:00:00,25283001.25,17.09764999999851,13,2024,3,12,4,0.4729544444464392
2024-03-22 14:00:00,25304512.2,21.51094999999925,14,2024,3,12,4,0.5950349554918755
2024-03-22 15:00:00,25324049.666666668,19.537466666668653,15,2024,3,12,4,0.5404445460765603
2024-03-22 16:00:00,25333913.4,9.863733333330602,16,2024,3,12,4,0.2728501588717517
2024-03-22 17:00:00,25335231.5,1.3181000000014902,17,2024,3,12,4,0.036461224391984313
2024-03-22 18:00:00,25335438.6,0.2071000000014901,18,2024,3,12,4,0.005728791117233704
2024-03-22 19:00:00,25335668.75,0.2301499999985098,19,2024,3,12,4,0.006366399206244874
2024-03-22 20:00:00,25335866.0,0.19725,20,2024,3,12,4,0.005456320849185021
2024-03-22 21:00:00,25336090.0,0.224,21,2024,3,12,4,0.006196278176007324
2024-03-22 22:00:00,25336301.4,0.2113999999985099,22,2024,3,12,4,0.0058477375285656925
2024-03-22 23:00:00,25336516.0,0.2146000000014901,23,2024,3,12,4,0.005936255788305378
2024-03-23 00:00:00,25336716.25,0.20025,0,2024,3,12,5,0.00553930671761369
2024-03-23 01:00:00,25336949.25,0.233,1,2024,3,12,5,0.006445235781293333
2024-03-23 02:00:00,25337173.33333333,0.2240833333320915,2,2024,3,12,5,0.006198583338984879
2024-03-23 03:00:00,25337415.83333333,0.2425,3,2024,3,12,5,0.006708024364650785
2024-03-23 04:00:00,25337609.75,0.1939166666679084,4,2024,3,12,5,0.00536411432874307
2024-03-23 05:00:00,25337846.285714287,0.2365357142873108,5,2024,3,12,5,0.0065430405548427125
2024-03-23 06:00:00,25338083.0,0.2367142857126891,6,2024,3,12,5,0.0065479801897799
2024-03-23 07:00:00,25338260.4,0.1773999999985099,7,2024,3,12,5,0.004907231019707438
2024-03-23 08:00:00,25338469.25,0.2088500000014901,8,2024,3,12,5,0.005777199540483761
2024-03-23 09:00:00,25338692.285714287,0.2230357142873108,9,2024,3,12,5,0.0061696041469136995
2024-03-23 10:00:00,25338905.666666668,0.2133809523805976,10,2024,3,12,5,0.0059025345464801555
2024-03-23 11:00:00,25339116.2,0.2105333333313465,11,2024,3,12,5,0.005823763833228114
2024-03-23 12:00:00,25339335.0,0.218800000000745,12,2024,3,12,5,0.006052436004084905
2024-03-23 13:00:00,25339547.0,0.212,13,2024,3,12,5,0.005864334702292646
2024-03-23 14:00:00,25339756.25,0.20925,14,2024,3,12,5,0.005788264322899698
2024-03-23 15:00:00,25339999.0,0.24275,15,2024,3,12,5,0.006714939853686507
2024-03-23 16:00:00,25340179.666666668,0.1806666666679084,16,2024,3,12,5,0.004997593409849779
2024-03-23 17:00:00,25340437.166666668,0.2575,17,2024,3,12,5,0.007122953706794133
2024-03-23 18:00:00,25340634.0,0.1968333333320915,18,2024,3,12,5,0.0054447950340911315
2024-03-23 19:00:00,25340856.0,0.222,19,2024,3,12,5,0.006140954263721544
2024-03-23 20:00:00,25341095.83333333,0.2398333333320915,20,2024,3,12,5,0.0066342591482353944
2024-03-23 21:00:00,25341298.5,0.2026666666679084,21,2024,3,12,5,0.005606156444993356
2024-03-23 22:00:00,25341487.0,0.1885,22,2024,3,12,5,0.005214278732934734
2024-03-23 23:00:00,25341730.25,0.24325,23,2024,3,12,5,0.006728770831757953
2024-03-24 00:00:00,25341929.666666668,0.1994166666679084,0,2024,3,12,6,0.0055162550875289635
2024-03-24 01:00:00,25342164.6,0.2349333333335816,1,2024,3,12,6,0.006498715563176453
2024-03-24 02:00:00,25342369.0,0.2043999999985098,2,2024,3,12,6,0.005654103835565461
2024-03-24 03:00:00,25342599.5,0.2305,3,2024,3,12,6,0.006376080890936108
2024-03-24 04:00:00,25342822.8,0.223300000000745,4,2024,3,12,6,0.006176914806727909
2024-03-24 05:00:00,25343031.25,0.2084499999992549,5,2024,3,12,6,0.005766134757964775
2024-03-24 06:00:00,25343240.5,0.20925,6,2024,3,12,6,0.005788264322899698
2024-03-24 07:00:00,25343448.4,0.2078999999985099,7,2024,3,12,6,0.005750920682065577
2024-03-24 08:00:00,25343700.5,0.2521000000014901,8,2024,3,12,6,0.006973579143663746
2024-03-24 09:00:00,25343907.0,0.2065,9,2024,3,12,6,0.005712193943506751
2024-03-24 10:00:00,25344105.33333333,0.1983333333320915,10,2024,3,12,6,0.005486287968305466
2024-03-24 11:00:00,25344330.0,0.2246666666679084,11,2024,3,12,6,0.0062147194801369324
2024-03-24 12:00:00,25344561.666666668,0.2316666666679084,12,2024,3,12,6,0.00640835317313716
2024-03-24 13:00:00,25344783.33333333,0.2216666666641831,13,2024,3,12,6,0.006131733611605214
2024-03-24 14:00:00,25344968.25,0.1849166666679084,14,2024,3,12,6,0.005115156723457061
2024-03-24 15:00:00,25345164.75,0.1965,15,2024,3,12,6,0.005435574382077853
2024-03-24 16:00:00,25345397.33333333,0.2325833333320915,16,2024,3,12,6,0.006433709966199443
2024-03-24 17:00:00,25345613.166666668,0.2158333333358168,17,2024,3,12,6,0.005970372200909088
2024-03-24 18:00:00,25345820.0,0.2068333333320915,18,2024,3,12,6,0.00572141459552003
2024-03-24 19:00:00,25346022.5,0.2025,19,2024,3,12,6,0.005601546118935192
2024-03-24 20:00:00,25346284.0,0.2615,20,2024,3,12,6,0.007233601531365693
2024-03-24 21:00:00,25346492.8,0.208800000000745,21,2024,3,12,6,0.005775816442656006
2024-03-24 22:00:00,25346707.25,0.2144499999992549,22,2024,3,12,6,0.005932106494822115
2024-03-24 23:00:00,25346916.0,0.20875,23,2024,3,12,6,0.0057744333448282534
2024-03-25 00:00:00,25347164.4,0.2483999999985099,0,2024,3,13,0,0.006871229905852616
2024-03-25 01:00:00,25347339.0,0.1746000000014901,1,2024,3,13,0,0.004829777542589784
2024-03-25 02:00:00,25347559.666666668,0.2206666666679084,2,2024,3,13,0,0.006104071655565373
2024-03-25 03:00:00,25347794.0,0.2343333333320915,3,2024,3,13,0,0.0064821183894495
2024-03-25 04:00:00,25347991.75,0.19775,4,2024,3,13,0,0.005470151827256465
2024-03-25 05:00:00,25348213.4,0.2216499999985098,5,2024,3,13,0,0.00613127257903031
2024-03-25 06:00:00,25348464.0,0.2506000000014901,6,2024,3,13,0,0.0069320862094494114
2024-03-25 07:00:00,25361144.666666668,12.680666666667909,7,2024,3,13,0,0.35077204519597277
2024-03-25 08:00:00,25377364.57142857,16.21990476190299,8,2024,3,13,0,0.4486742941656105
2024-03-25 09:00:00,25393619.6,16.255028571430593,9,2024,3,13,0,0.4496458874443343
2024-03-25 10:00:00,25411172.4,17.55279999999702,10,2024,3,13,0,0.4855447837848343
2024-03-25 11:00:00,25428002.0,16.82960000000149,11,2024,3,13,0,0.46553965710242007
2024-03-25 12:00:00,25450040.33333333,22.03833333333209,12,2024,3,13,0,0.6096234101290194
2024-03-25 13:00:00,25466432.8,16.392466666668653,13,2024,3,13,0,0.45344769400717183
2024-03-25 14:00:00,25483484.33333333,17.051533333331346,14,2024,3,13,0,0.47167876723563584
2024-03-25 15:00:00,25503910.0,20.425666666667908,15,2024,3,13,0,0.5650138955226545
2024-03-25 16:00:00,25519638.4,15.72839999999851,16,2024,3,13,0,0.4350783109977873
2024-03-25 17:00:00,25524508.0,4.8696000000014905,17,2024,3,13,0,0.1347026616334576
2024-03-25 18:00:00,,0.0,18,2024,3,13,0,0.1186445503180531
2024-03-25 19:00:00,,0.0,19,2024,3,13,0,0.1025864390026486
2024-03-25 20:00:00,,0.0,20,2024,3,13,0,0.08652832768724412
2024-03-25 21:00:00,,0.0,21,2024,3,13,0,0.07047021637183963
2024-03-25 22:00:00,,0.0,22,2024,3,13,0,0.05441210505643514
2024-03-25 23:00:00,,0.0,23,2024,3,13,0,0.038353993741030656
2024-03-26 00:00:00,,0.0,0,2024,3,13,1,0.022295882425626162
2024-03-26 01:00:00,25526312.0,0.2255,1,2024,3,13,1,0.006237771110221659
2024-03-26 02:00:00,25526472.166666668,0.1601666666679084,2,2024,3,13,1,0.004430523308920538
2024-03-26 03:00:00,25526685.0,0.2128333333320915,3,2024,3,13,1,0.005887386332377369
2024-03-26 04:00:00,25526931.6,0.2466000000014901,4,2024,3,13,1,0.006821438384877853
2024-03-26 05:00:00,25527163.4,0.2317999999970197,5,2024,3,13,1,0.006412041433839423
2024-03-26 06:00:00,25527372.75,0.2093500000014901,6,2024,3,13,1,0.0057910305185552065
2024-03-26 07:00:00,25530180.8,2.808050000000745,7,2024,3,13,1,0.07767615594706241
2024-03-26 08:00:00,25545227.2,15.04639999999851,8,2024,3,13,1,0.4162128569083364
2024-03-26 09:00:00,25558142.33333333,12.915133333332836,9,2024,3,13,1,0.35725785184622755
2024-03-26 10:00:00,,17.047794342041016,10,2024,3,13,1,0.3764626403383023
2024-03-26 11:00:00,,16.980504989624023,11,2024,3,13,1,0.39566742883037703
2024-03-26 12:00:00,,16.80752944946289,12,2024,3,13,1,0.4148722173224518
2024-03-26 13:00:00,,16.59909439086914,13,2024,3,13,1,0.43407700581452646
2024-03-26 14:00:00,,16.28138542175293,14,2024,3,13,1,0.4532817943066012
2024-03-26 15:00:00,,15.831714630126953,15,2024,3,13,1,0.47248658279867595
2024-03-26 16:00:00,,15.334959983825684,16,2024,3,13,1,0.4916913712907507
2024-03-26 17:00:00,25705896.5,18.46927083333349,17,2024,3,13,1,0.5108961597828254
2024-03-26 18:00:00,25722918.666666668,17.022166666667907,18,2024,3,13,1,0.47086642779032895
2024-03-26 19:00:00,25739193.5,16.27483333333209,19,2024,3,13,1,0.4501937258994739
2024-03-26 20:00:00,25759951.166666668,20.75766666666791,20,2024,3,13,1,0.574197664962094
2024-03-26 21:00:00,25780492.0,20.54083333333209,21,2024,3,13,1,0.5681996308050419
2024-03-26 22:00:00,25789149.4,8.65739999999851,22,2024,3,13,1,0.23948061911141327
2024-03-26 23:00:00,25789422.75,0.2733500000014901,23,2024,3,13,1,0.0075613957117001565
2024-03-27 00:00:00,25789586.75,0.164,0,2024,3,13,2,0.004536560807433933
2024-03-27 01:00:00,25789731.33333333,0.1445833333320915,1,2024,3,13,2,0.003999457825625137
2024-03-27 02:00:00,,0.0,2,2024,3,13,2,0.0242449841957722
2024-03-27 03:00:00,,0.0,3,2024,3,13,2,0.04449051056591927
2024-03-27 04:00:00,,0.0,4,2024,3,13,2,0.06473603693606633
2024-03-27 05:00:00,,0.0,5,2024,3,13,2,0.0849815633062134
2024-03-27 06:00:00,,1.3087902069091797,6,2024,3,13,2,0.10522708967636046
2024-03-27 07:00:00,,4.4975972175598145,7,2024,3,13,2,0.12547261604650753
2024-03-27 08:00:00,,8.716277122497559,8,2024,3,13,2,0.1457181424166546
2024-03-27 09:00:00,25837729.0,5.999708333333489,9,2024,3,13,2,0.16596366878680166
2024-03-27 10:00:00,25853190.0,15.461,10,2024,3,13,2,0.42768150392521975
2024-03-27 11:00:00,25867977.8,14.787800000000743,11,2024,3,13,2,0.4090594750498469
2024-03-27 12:00:00,25886888.0,18.910199999999254,12,2024,3,13,2,0.5230931230532547
2024-03-27 13:00:00,25902801.0,15.913,13,2024,3,13,2,0.440184708101806
2024-03-27 14:00:00,25911438.0,8.637,14,2024,3,13,2,0.23891631520613954
2024-03-27 15:00:00,25911709.33333333,0.2713333333320916,15,2024,3,13,2,0.007505610766736426
2024-03-27 16:00:00,25911865.0,0.1556666666679084,16,2024,3,13,2,0.004306044506277533
2024-03-27 17:00:00,25912088.0,0.223,17,2024,3,13,2,0.006168616219864434
2024-03-27 18:00:00,25912295.4,0.2073999999985099,18,2024,3,13,2,0.005737089703994133
2024-03-27 19:00:00,25912544.2,0.248800000000745,19,2024,3,13,2,0.0068822946883716
2024-03-27 20:00:00,25912735.8,0.1916000000014901,20,2024,3,13,2,0.005300030797018912
2024-03-27 21:00:00,25912962.25,0.2264499999992549,21,2024,3,13,2,0.006264049968536792
2024-03-27 22:00:00,25913185.4,0.2231499999985098,22,2024,3,13,2,0.006172765513244645
2024-03-27 23:00:00,25913398.2,0.212800000000745,23,2024,3,13,2,0.005886464267227566
2024-03-28 00:00:00,25913593.33333333,0.1951333333328366,0,2024,3,13,3,0.0053977697086688295
2024-03-28 01:00:00,25913822.75,0.2294166666679084,1,2024,3,13,3,0.006346113771815659
2024-03-28 02:00:00,25914008.75,0.186,2,2024,3,13,3,0.005145123842577509
2024-03-28 03:00:00,25914235.0,0.22625,3,2024,3,13,3,0.006258517577328826
2024-03-28 04:00:00,25914475.0,0.24,4,2024,3,13,3,0.0066388694742935605
2024-03-28 05:00:00,25914676.5,0.2015,5,2024,3,13,3,0.0055738841627923025
2024-03-28 06:00:00,25914880.6,0.2041000000014901,6,2024,3,13,3,0.005645805248805034
2024-03-28 07:00:00,25918402.0,3.52139999999851,7,2024,3,13,3,0.09740881236153105
2024-03-28 08:00:00,25933227.0,14.825,8,2024,3,13,3,0.41008849981834183
2024-03-28 09:00:00,25953277.166666668,20.05016666666791,9,2024,3,13,3,0.5546268309909994
2024-03-28 10:00:00,25972531.25,19.25408333333209,10,2024,3,13,3,0.5326056087381784
2024-03-28 11:00:00,25990390.5,17.85925,11,2024,3,13,3,0.4940217902449053
2024-03-28 12:00:00,26003788.0,13.3975,12,2024,3,13,3,0.3706010574243666
2024-03-28 13:00:00,26023874.166666668,20.086166666667907,13,2024,3,13,3,0.5556226614121433
2024-03-28 14:00:00,26042002.2,18.128033333331345,14,2024,3,13,3,0.5014568630234567
2024-03-28 15:00:00,26060090.25,18.088050000000745,15,2024,3,13,3,0.5003508458104191
2024-03-28 16:00:00,26078221.14285714,18.13089285714179,16,2024,3,13,3,0.5015359630456908
2024-03-28 17:00:00,26094705.8,16.484657142858953,17,2024,3,13,3,0.45599786291634004
2024-03-28 18:00:00,26111405.5,16.699699999999254,18,2024,3,13,3,0.4619463689993968
2024-03-28 19:00:00,26129400.25,17.99475,19,2024,3,13,3,0.4977699853022669
2024-03-28 20:00:00,26146243.0,16.84275,20,2024,3,13,3,0.46590341182565775
2024-03-28 21:00:00,26163903.0,17.66,21,2024,3,13,3,0.4885101454834345
2024-03-28 22:00:00,26170382.75,6.47975,22,2024,3,13,3,0.17924256031689043
2024-03-28 23:00:00,26170619.0,0.23625,23,2024,3,13,3,0.006535137138757724
2024-03-29 00:00:00,26170797.4,0.1783999999985099,0,2024,3,13,4,0.004934892975850327
2024-03-29 01:00:00,26171026.5,0.2291000000014901,1,2024,3,13,4,0.006337354152377281
2024-03-29 02:00:00,26171252.0,0.2255,2,2024,3,13,4,0.006237771110221659
2024-03-29 03:00:00,26171459.0,0.207,3,2024,3,13,4,0.005726024921578196
2024-03-29 04:00:00,26171717.0,0.258,4,2024,3,13,4,0.0071367846848655785
2024-03-29 05:00:00,26171915.75,0.19875,5,2024,3,13,4,0.005497813783399356
2024-03-29 06:00:00,26172126.6,0.2108500000014901,6,2024,3,13,4,0.005832523452769541
2024-03-29 07:00:00,26172337.8,0.2111999999992549,7,2024,3,13,4,0.005842205137357723
2024-03-29 08:00:00,26172580.83333333,0.2430333333313465,8,2024,3,13,4,0.006722777407872033
2024-03-29 09:00:00,26172786.166666668,0.2053333333358168,9,2024,3,13,4,0.005679921661408744
2024-03-29 10:00:00,26173014.5,0.2283333333320915,10,2024,3,13,4,0.006316146652592161
2024-03-29 11:00:00,26173227.75,0.21325,11,2024,3,13,4,0.0058989121474712575
2024-03-29 12:00:00,26173404.2,0.1764499999992549,12,2024,3,13,4,0.004880952161392301
2024-03-29 13:00:00,26173641.2,0.237,13,2024,3,13,4,0.006555883605864891
2024-03-29 14:00:00,26173855.0,0.213800000000745,14,2024,3,13,4,0.005914126223370455
2024-03-29 15:00:00,26174086.5,0.2315,15,2024,3,13,4,0.006403742847078998
2024-03-29 16:00:00,26174282.75,0.19625,16,2024,3,13,4,0.005428658893042131
2024-03-29 17:00:00,26174483.0,0.20025,17,2024,3,13,4,0.00553930671761369
2024-03-29 18:00:00,26174685.4,0.2023999999985098,18,2024,3,13,4,0.005598779923279681
2024-03-29 19:00:00,26174895.25,0.2098500000014901,19,2024,3,13,4,0.005804861496626651
2024-03-29 20:00:00,26175157.25,0.262,20,2024,3,13,4,0.007247432509437137
2024-03-29 21:00:00,26175365.666666668,0.2084166666679084,21,2024,3,13,4,0.0057652126928149725
2024-03-29 22:00:00,26175575.5,0.2098333333320915,22,2024,3,13,4,0.005804400463948699
2024-03-29 23:00:00,26175812.75,0.23725,23,2024,3,13,4,0.006562799094900614
2024-03-30 00:00:00,26176022.2,0.2094499999992549,0,2024,3,13,5,0.005793796714107666
2024-03-30 01:00:00,26176187.0,0.164800000000745,1,2024,3,13,5,0.0045586903723688526
2024-03-30 02:00:00,,0.0,2,2024,3,13,5,0.004653799957511985
2024-03-30 03:00:00,,0.0,3,2024,3,13,5,0.004748909542655118
2024-03-30 04:00:00,,0.0,4,2024,3,13,5,0.00484401912779825
2024-03-30 05:00:00,,0.0,5,2024,3,13,5,0.004939128712941382
2024-03-30 06:00:00,,0.0,6,2024,3,13,5,0.005034238298084515
2024-03-30 07:00:00,,0.0,7,2024,3,13,5,0.0051293478832276475
2024-03-30 08:00:00,,0.0,8,2024,3,13,5,0.00522445746837078
2024-03-30 09:00:00,,0.0,9,2024,3,13,5,0.005319567053513913
2024-03-30 10:00:00,,0.0,10,2024,3,13,5,0.005414676638657045
2024-03-30 11:00:00,,0.0,11,2024,3,13,5,0.005509786223800177
2024-03-30 12:00:00,,0.0,12,2024,3,13,5,0.00560489580894331
2024-03-30 13:00:00,,0.0,13,2024,3,13,5,0.0057000053940864425
2024-03-30 14:00:00,,0.0,14,2024,3,13,5,0.005795114979229575
2024-03-30 15:00:00,,0.0,15,2024,3,13,5,0.005890224564372708
2024-03-30 16:00:00,,0.0,16,2024,3,13,5,0.00598533414951584
2024-03-30 17:00:00,26179704.0,0.2198125,17,2024,3,13,5,0.006080443734658972
2024-03-30 18:00:00,26179915.0,0.211,18,2024,3,13,5,0.005836672746149755
2024-03-30 19:00:00,26180144.0,0.229,19,2024,3,13,5,0.006334587956721773
2024-03-30 20:00:00,26180354.75,0.21075,20,2024,3,13,5,0.005829757257114033
2024-03-30 21:00:00,26180569.4,0.2146499999985099,21,2024,3,13,5,0.005937638886030084
2024-03-30 22:00:00,26180774.0,0.2046000000014901,22,2024,3,13,5,0.005659636226876479
2024-03-30 23:00:00,26181006.8,0.232800000000745,23,2024,3,13,5,0.006439703390085362
2024-03-31 00:00:00,26181241.2,0.2343999999985098,0,2024,3,13,6,0.006483962519852156
2024-03-31 01:00:00,26181477.5,0.236300000000745,1,2024,3,13,6,0.0065365202365854766
2024-03-31 02:00:00,26181699.5,0.222,2,2024,3,13,6,0.006140954263721544
2024-03-31 03:00:00,26181899.666666668,0.2001666666679084,3,2024,3,13,6,0.005537001554636131
2024-03-31 04:00:00,26182118.666666668,0.219,4,2024,3,13,6,0.006057968395292874
2024-03-31 05:00:00,26182338.0,0.2193333333320915,5,2024,3,13,6,0.006067189047306153
2024-03-31 06:00:00,26182540.33333333,0.2023333333320915,6,2024,3,13,6,0.005596935792877025
2024-03-31 07:00:00,26182758.83333333,0.2185,7,2024,3,13,6,0.006044137417221429
2024-03-31 08:00:00,26182978.2,0.2193666666671633,8,2024,3,13,6,0.006068111112559006
2024-03-31 09:00:00,26183154.0,0.175800000000745,9,2024,3,13,6,0.004862971889940642
2024-03-31 10:00:00,,0.0,10,2024,3,13,6,0.00503770324624119
2024-03-31 11:00:00,,0.0,11,2024,3,13,6,0.005212434602541738
2024-03-31 12:00:00,,0.0,12,2024,3,13,6,0.005387165958842286
2024-03-31 13:00:00,,0.0,13,2024,3,13,6,0.005561897315142833
2024-03-31 14:00:00,,0.0,14,2024,3,13,6,0.0057366286714433815
2024-03-31 15:00:00,,0.0,15,2024,3,13,6,0.00591136002774393
2024-03-31 16:00:00,,0.0,16,2024,3,13,6,0.006086091384044478
2024-03-31 17:00:00,26184964.666666668,0.2263333333334885,17,2024,3,13,6,0.006260822740345026
