time,active_energy_import_diff,active_energy_export_diff,reactive_energy_import_diff,reactive_energy_export_diff,apparent_energy_import_diff,apparent_energy_export_diff
2024-10-24T06:49:29.664Z,5583,0,1,573,6554,0
2024-10-24T06:59:33.6589998Z,6207,0,3,640,7520,0
2024-10-24T07:19:33.935Z,13039,0,8,1332,16002,0
2024-10-24T07:29:30.922Z,6535,0,3,672,8073,0
2024-10-24T07:59:35.9179999Z,18043,0,13,1785,21724,0
2024-10-24T08:09:34.849Z,6107,0,5,588,7327,0
2024-10-24T08:19:35.878Z,5851,0,5,566,6948,0
2024-10-24T08:29:30.854Z,6211,0,6,577,7493,0
2024-10-24T08:39:32.336Z,6090,0,4,576,7311,0
2024-10-24T08:49:35.389Z,5344,0,4,552,6203,0
2024-10-24T08:59:36.769Z,6631,0,8,608,8135,0
2024-10-24T09:19:28.692Z,10923,0,9,1070,12768,0
2024-10-24T09:29:29.225Z,5704,0,10,517,6772,0
2024-10-24T09:39:27.739Z,6080,0,8,546,7345,0
2024-10-24T10:09:33.077Z,17315,0,40,1474,20504,0
2024-10-24T10:19:32.5109998Z,5431,0,12,431,6321,0
2024-10-24T10:39:32.1Z,11771,0,13,991,14221,0
2024-10-24T10:49:30.18Z,6005,0,4,522,7341,0
2024-10-24T10:59:30.084Z,6029,0,5,538,7433,0
2024-10-24T11:19:31.7709998Z,11921,0,19,1040,14642,0
2024-10-24T11:39:31.895Z,10946,0,11,956,13123,0
2024-10-24T11:59:32.4100001Z,10364,0,9,1022,12429,0
2024-10-24T12:09:27.812Z,5047,0,10,520,6138,0
2024-10-24T12:19:34.8580001Z,4321,0,7,490,5375,0
2024-10-24T12:29:31.4549998Z,5214,0,4,542,6721,0
2024-10-24T12:39:31.224Z,3756,0,3,478,4434,0
2024-10-24T12:49:29.318Z,3423,0,0,465,3952,0
2024-10-24T12:59:27.255Z,3411,0,2,453,3917,0
2024-10-24T13:19:33.7179999Z,9191,0,16,995,11546,0
2024-10-24T13:29:29.5869998Z,3307,0,1,455,3758,0
2024-10-24T13:49:30.714Z,6677,0,1,926,7639,0
2024-10-24T14:09:29.055Z,6525,0,0,909,7377,0
2024-10-24T14:19:35.1300001Z,3275,0,2,448,3703,0
2024-10-24T14:29:31.9530002Z,3308,0,0,456,3757,0
2024-10-24T14:39:29.1029998Z,3918,0,2,471,4674,0
2024-10-24T14:49:32.595Z,3732,0,0,434,4375,0
2024-10-24T14:59:29.4549998Z,3502,0,2,422,4068,0
2024-10-24T15:10:36.9389998Z,3499,0,0,429,3819,0
2024-10-24T15:19:33.721Z,3170,0,0,383,3678,0
2024-10-24T15:29:27.197Z,2801,0,0,438,2970,0
2024-10-24T15:49:32.553Z,6562,0,0,931,7494,0
2024-10-24T15:59:32.558Z,2781,0,0,443,2949,0
2024-10-24T16:39:31.5450002Z,12227,0,1,1783,13559,0
2024-10-24T16:49:30.906Z,2776,0,0,432,2941,0
2024-10-24T16:59:28.98Z,2772,0,0,431,2937,0
2024-10-24T17:09:32.023Z,2732,0,0,441,2898,0
2024-10-24T17:19:30.332Z,2543,0,0,479,2717,0
2024-10-24T17:39:32.8829998Z,5049,0,0,950,5394,0
2024-10-24T17:49:35.835Z,2509,0,0,474,2681,0
2024-10-24T17:59:29.364Z,2482,0,0,475,2655,0
2024-10-24T18:19:30.825Z,4976,0,0,948,5325,0
2024-10-24T18:29:27.745Z,2464,0,0,473,2637,0
2024-10-24T18:39:31.2539999Z,2496,0,0,471,2669,0
2024-10-24T18:49:33.172Z,2133,0,0,464,2314,0
2024-10-24T18:59:29.612Z,2002,0,0,472,2182,0
2024-10-24T19:09:36.9739999Z,1994,0,0,486,2185,0
2024-10-24T19:19:33.0450002Z,1985,0,0,483,2173,0
2024-10-24T19:29:30.093Z,1987,0,0,482,2175,0
2024-10-24T19:39:30.05Z,1980,0,0,481,2167,0
2024-10-24T19:49:30.08Z,1970,0,0,476,2157,0
2024-10-24T19:59:31.8580001Z,2041,0,0,477,2226,0
2024-10-24T20:19:34.8010002Z,3947,0,0,942,4315,0
2024-10-24T20:29:35.761Z,1989,0,0,469,2174,0
2024-10-24T20:39:27.262Z,1980,0,0,471,2163,0
2024-10-24T20:49:35.685Z,1984,0,0,470,2168,0
2024-10-24T20:59:28.694Z,1984,0,0,470,2168,0
2024-10-24T21:09:30.164Z,1985,0,0,471,2170,0
2024-10-24T21:19:30.613Z,2496,0,2,447,2889,0
2024-10-24T21:29:27.661Z,2339,0,0,424,2578,0
2024-10-24T21:39:33.18Z,2223,0,0,427,2397,0
2024-10-24T21:49:33.2149998Z,2933,0,4,451,3519,0
2024-10-24T21:59:36.064Z,2220,0,0,433,2395,0
2024-10-24T22:19:30.404Z,4657,0,0,869,5135,0
2024-10-24T22:29:33.917Z,2584,0,0,460,2989,0
2024-10-24T22:39:35.411Z,2205,0,0,442,2382,0
2024-10-24T22:49:33.917Z,2193,0,0,436,2370,0
2024-10-24T22:59:32.4219999Z,2568,0,1,468,2988,0
2024-10-25T15:09:34.959Z,479766,0,332,54275,590728,0
2024-10-25T15:09:52.932Z,84,0,0,14,91,0
2024-10-25T15:19:33.526Z,2469,0,0,406,2870,0
2024-10-25T15:39:33.904Z,4510,0,1,825,4981,0
2024-10-25T15:59:32.365Z,4734,0,0,826,5343,0
2024-10-25T16:09:37.0299999Z,2614,0,0,399,3016,0
2024-10-25T16:19:35.997Z,2304,0,0,404,2572,0
2024-10-25T16:29:28.859Z,2413,0,1,403,2722,0
2024-10-25T16:49:31.324Z,4565,0,0,817,5077,0
2024-10-25T16:59:32.76Z,2133,0,0,395,2301,0
2024-10-25T17:09:27.655Z,2022,0,0,449,2204,0
2024-10-25T17:19:32.178Z,2393,0,0,404,2730,0
2024-10-25T17:29:33.558Z,2139,0,0,389,2305,0
2024-10-25T17:39:33.6619999Z,2244,0,0,417,2538,0
2024-10-25T17:49:29.14Z,2428,0,0,423,2775,0
2024-10-25T17:59:31.0859999Z,2548,0,0,419,2999,0
2024-10-25T18:09:33.9419999Z,2121,0,0,414,2296,0
2024-10-25T18:19:29.947Z,2091,0,0,415,2267,0
2024-10-25T18:29:35.615Z,2110,0,0,416,2281,0
2024-10-25T18:39:37.046Z,2009,0,0,460,2199,0
2024-10-25T18:49:36.4900001Z,1839,0,0,454,2023,0
2024-10-25T18:59:34.978Z,1717,0,0,459,1908,0
2024-10-25T19:09:33.392Z,1904,0,0,465,2090,0
2024-10-25T19:29:27.217Z,3837,0,0,928,4207,0
2024-10-25T19:49:31.935Z,3824,0,0,924,4194,0
2024-10-25T19:59:26.8900001Z,1908,0,0,462,2092,0
2024-10-25T20:09:28.364Z,2404,0,0,429,2842,0
2024-10-25T20:29:30.795Z,4051,0,0,770,4385,0
2024-10-25T20:39:30.893Z,1982,0,0,410,2154,0
2024-10-25T20:49:26.8139999Z,1877,0,0,457,2062,0
2024-10-25T20:59:35.8340001Z,1892,0,0,465,2079,0
2024-10-25T21:09:34.757Z,1898,0,0,459,2084,0
2024-10-25T21:19:32.268Z,1879,0,0,460,2065,0
2024-10-25T21:29:29.619Z,1885,0,0,461,2071,0
2024-10-25T21:39:33.8Z,1874,0,0,459,2059,0
2024-10-25T22:09:32.279Z,5654,0,0,1376,6205,0
2024-10-25T22:19:34.668Z,1883,0,0,460,2067,0
2024-10-25T22:29:33.652Z,1885,0,0,462,2073,0
2024-10-25T22:39:28.361Z,1876,0,0,464,2058,0
2024-10-25T22:49:29.176Z,1879,0,0,466,2065,0
2024-10-25T22:59:30.2709998Z,1848,0,0,465,2035,0
2024-10-26T23:12:38.4530002Z,470707,0,1,67494,522237,0
2024-10-26T23:19:31.02Z,1484,0,0,320,1609,0
2024-10-26T23:29:29.54Z,2163,0,0,470,2348,0
2024-10-26T23:39:32.524Z,2570,0,0,515,2977,0
2024-10-26T23:49:29.992Z,2594,0,0,511,3002,0
2024-10-26T23:59:30.904Z,2547,0,0,520,2953,0
2024-10-27T00:09:31.15Z,3313,0,0,577,4230,0
2024-10-27T00:19:32.304Z,2788,0,0,526,3320,0
2024-10-27T00:39:33.7019999Z,5884,0,0,1104,7214,0
2024-10-27T00:49:33.376Z,2925,0,0,550,3604,0
2024-10-27T00:59:29.714Z,3289,0,0,584,4188,0
2024-10-27T01:19:33.588Z,5059,0,0,1010,5423,0
2024-10-27T01:59:31.529Z,11991,0,0,2172,13845,0
2024-10-27T02:09:32.555Z,3513,0,0,592,4304,0
2024-10-27T02:19:36.925Z,3830,0,0,613,4788,0
2024-10-27T02:39:30.927Z,6282,0,0,1081,7048,0
2024-10-27T02:49:34.42Z,3233,0,0,552,3730,0
2024-10-27T02:59:34.3210002Z,3200,0,0,535,3541,0
2024-10-27T03:29:29.8020001Z,11676,0,0,1696,13106,0
2024-10-27T03:39:33.844Z,3976,0,0,554,4361,0
2024-10-27T03:59:29.19Z,8188,0,0,1124,9208,0
2024-10-27T04:09:32.144Z,4413,0,0,585,5093,0
2024-10-27T04:19:25.5739999Z,4119,0,0,550,4536,0
2024-10-27T04:39:35.499Z,8599,0,0,1150,9792,0
2024-10-27T04:49:32.672Z,4087,0,0,549,4523,0
2024-10-27T04:59:32.0539999Z,3324,0,0,526,3648,0
2024-10-27T05:09:35.5460001Z,3142,0,0,535,3487,0
2024-10-27T05:19:33.5810002Z,3504,0,0,542,3991,0
2024-10-27T05:29:31.962Z,4154,0,0,594,4917,0
2024-10-27T05:59:31.9530002Z,12456,0,0,1652,13715,0
2024-10-27T06:09:33.4389998Z,4080,0,0,548,4459,0
2024-10-27T06:39:25.907Z,14015,0,0,1777,16212,0
2024-10-27T06:59:31.7579999Z,9197,0,0,1180,10534,0
2024-10-27T07:13:21.929Z,6426,0,0,817,7436,0
2024-10-27T07:19:31.8429998Z,2625,0,0,343,2888,0
2024-10-27T07:29:33.651Z,4087,0,0,550,4470,0
2024-10-27T07:39:36.2980001Z,3700,0,0,519,3870,0
2024-10-27T07:49:30.2149998Z,3701,0,0,521,3873,0
2024-10-27T07:59:35.272Z,4105,0,0,544,4463,0
2024-10-27T08:09:34.7300001Z,4614,0,0,577,5317,0
2024-10-27T08:29:33.6730002Z,8712,0,0,1120,9780,0
2024-10-27T08:49:33.3050002Z,8050,0,0,1086,8735,0
2024-10-27T09:09:31.576Z,8290,0,0,1085,9076,0
2024-10-27T09:19:36.557Z,5420,0,0,661,6656,0
2024-10-27T09:29:28.0139999Z,4186,0,0,555,4679,0
2024-10-27T09:39:33.619Z,3679,0,0,515,3850,0
2024-10-27T09:49:32.036Z,4550,0,0,580,5226,0
2024-10-27T09:59:34.02Z,3763,0,0,520,3934,0
2024-10-27T10:09:29.096Z,3857,0,0,519,4087,0
2024-10-27T10:49:31.8770002Z,16127,0,0,2158,17800,0
2024-10-27T10:59:27.885Z,4131,0,0,548,4650,0
2024-10-27T11:19:29.794Z,8297,0,0,1094,9301,0
2024-10-27T11:29:26.2850002Z,3564,0,0,516,3726,0
2024-10-27T11:39:32.367Z,4066,0,0,556,4618,0
2024-10-27T11:49:31.303Z,3463,0,0,507,3632,0
2024-10-27T11:59:31.188Z,3470,0,0,506,3632,0
2024-10-27T12:09:29.6500001Z,4435,0,0,571,5245,0
2024-10-27T12:29:29.728Z,7538,0,0,1041,8267,0
2024-10-27T12:39:29.541Z,3939,0,0,526,4471,0
2024-10-27T12:49:33.615Z,3754,0,0,524,4072,0
2024-10-27T13:09:31.027Z,7878,0,0,1070,8815,0
2024-10-27T13:19:26.405Z,3755,0,0,525,4137,0
2024-10-27T13:29:35.972Z,3425,0,0,495,3591,0
2024-10-27T13:49:32.556Z,8573,0,0,891,9796,0
2024-10-27T13:59:33.3659999Z,3674,0,0,408,3963,0
2024-10-27T14:09:32.257Z,3643,0,0,426,3941,0
2024-10-27T14:19:29.288Z,4114,0,0,456,4694,0
2024-10-27T14:29:34.745Z,3784,0,0,443,4189,0
2024-10-27T14:39:29.2820001Z,2984,0,0,425,3369,0
2024-10-27T14:49:31.3069998Z,2201,0,0,392,2367,0
2024-10-27T14:59:32.1300001Z,2258,0,0,380,2422,0
2024-10-27T15:10:18.649Z,2663,0,0,443,2842,0
2024-10-27T15:19:27.033Z,2614,0,0,392,2858,0
2024-10-27T15:29:28.9690002Z,2644,0,0,396,2813,0
2024-10-27T15:39:34.118Z,2969,0,0,418,3379,0
2024-10-27T15:49:28.389Z,2574,0,0,397,2734,0
2024-10-27T16:09:33.267Z,5167,0,0,792,5496,0
2024-10-27T16:29:30.854Z,4950,0,0,925,5297,0
2024-10-27T16:39:27.8410002Z,2454,0,0,460,2628,0
2024-10-27T17:19:37.028Z,10649,0,1,1749,11586,0
2024-10-27T17:29:30.392Z,3075,0,0,431,3524,0
2024-10-27T17:39:29.5499999Z,2569,0,0,411,2741,0
2024-10-27T17:49:31.5220001Z,2592,0,0,409,2758,0
2024-10-27T17:59:29.8619999Z,2579,0,0,412,2740,0
2024-10-27T18:09:33.19Z,2408,0,0,486,2593,0
2024-10-27T18:19:28.293Z,2415,0,0,493,2596,0
2024-10-27T18:29:36.819Z,2404,0,0,491,2585,0
2024-10-27T18:39:25.302Z,2409,0,0,492,2591,0
2024-10-27T18:49:33.3099999Z,2354,0,0,490,2535,0
2024-10-27T19:09:36.619Z,4761,0,0,980,5124,0
2024-10-27T19:19:35.1989998Z,2363,0,0,490,2545,0
2024-10-27T19:29:28.4949998Z,2398,0,0,490,2578,0
2024-10-27T19:49:27.5Z,4739,0,0,975,5100,0
2024-10-27T20:09:32.004Z,5036,0,0,957,5524,0
2024-10-27T20:29:29.42Z,5053,0,0,839,5395,0
2024-10-27T20:39:29.463Z,2555,0,0,423,2723,0
2024-10-27T21:09:36.889Z,7076,0,0,1470,7619,0
2024-10-27T21:19:26.787Z,2323,0,0,491,2504,0
2024-10-27T21:29:35.28Z,2345,0,0,492,2527,0
2024-10-27T21:39:30.331Z,2348,0,0,492,2529,0
2024-10-27T21:49:33.796Z,2340,0,0,494,2521,0
2024-10-27T21:59:28.816Z,2343,0,0,495,2524,0
2024-10-27T22:09:28.381Z,2368,0,0,496,2552,0
2024-10-27T22:29:26.293Z,4737,0,0,903,5174,0
2024-10-27T22:39:31.7899999Z,2425,0,0,443,2672,0
2024-10-27T22:49:26.25Z,2803,0,0,477,3319,0
2024-10-28T15:08:27.5610002Z,503206,0,262,54412,609705,0
2024-10-28T15:09:31.331Z,288,0,0,45,301,0
2024-10-28T15:19:36.275Z,2863,0,0,432,3183,0
2024-10-28T15:39:31.775Z,5673,0,0,881,6279,0
2024-10-28T15:49:31.868Z,2612,0,0,432,2787,0
2024-10-28T15:59:25.615Z,2831,0,0,441,3130,0
2024-10-28T16:19:32.515Z,5794,0,0,871,6514,0
2024-10-28T16:29:35.967Z,3199,0,0,448,3685,0
2024-10-28T16:49:33.009Z,5241,0,0,843,5578,0
2024-10-28T16:59:27.9749998Z,2513,0,0,461,2687,0
2024-10-28T17:09:32.517Z,2453,0,0,483,2631,0
2024-10-28T17:19:26.4779999Z,2447,0,0,481,2625,0
2024-10-28T17:29:29.444Z,2449,0,0,481,2625,0
2024-10-28T17:39:35.436Z,2429,0,0,482,2607,0
2024-10-28T17:59:33.7860001Z,5188,0,0,925,5663,0
2024-10-28T18:19:33.221Z,5175,0,0,826,5513,0
2024-10-28T18:29:26.6619999Z,2543,0,0,438,2713,0
2024-10-28T18:39:34.248Z,2424,0,0,481,2605,0
2024-10-28T18:59:30.5669998Z,4858,0,0,990,5223,0
2024-10-28T19:09:29.013Z,2434,0,0,496,2617,0
2024-10-28T19:19:33.935Z,2436,0,0,495,2619,0
2024-10-28T19:39:30.442Z,4776,0,0,987,5143,0
2024-10-28T19:49:28.5869998Z,2370,0,0,491,2552,0
2024-10-28T19:59:30.4219999Z,2402,0,0,494,2585,0
2024-10-28T20:09:34.017Z,2381,0,0,491,2563,0
2024-10-28T20:19:30.274Z,2379,0,0,492,2560,0
2024-10-28T20:49:36.325Z,7146,0,0,1471,7690,0
2024-10-28T20:59:32.362Z,2400,0,0,491,2582,0
2024-10-28T21:09:28.163Z,2399,0,0,491,2579,0
2024-10-28T21:29:29.849Z,4766,0,0,989,5131,0
2024-10-28T21:39:36.213Z,2372,0,0,494,2556,0
2024-10-28T21:49:32.302Z,2345,0,0,500,2530,0
2024-10-28T22:19:33.533Z,7121,0,0,1516,7677,0
2024-10-28T22:29:30.057Z,2363,0,0,514,2552,0
2024-10-28T22:39:30.639Z,3110,0,0,509,3642,0
2024-10-28T22:59:35.035Z,5920,0,0,966,6666,0
2024-10-28T23:09:15.019Z,2978,0,0,482,3415,0
2024-10-28T23:09:35.4549998Z,107,0,0,16,123,0
2024-10-28T23:19:36.565Z,3629,0,0,539,4432,0
2024-10-28T23:29:34.551Z,2656,0,0,478,2842,0
2024-10-28T23:39:32.9739999Z,4886,0,0,603,6281,0
2024-10-28T23:49:33.029Z,4138,0,1,531,5040,0
2024-10-29T00:09:28.5810002Z,8403,0,1,1055,10200,0
2024-10-29T00:19:28.948Z,3863,0,1,546,4617,0
2024-10-29T00:29:30.86Z,5597,0,2,601,7118,0
2024-10-29T00:39:29.393Z,6118,0,3,634,7915,0
2024-10-29T00:49:27.888Z,5693,0,3,591,7325,0
2024-10-29T00:59:28.8020001Z,6173,0,4,636,7984,0
2024-10-29T01:09:29.2100001Z,5781,0,2,617,7379,0
2024-10-29T01:19:28.6570002Z,6203,0,2,668,8082,0
2024-10-29T01:29:33.1930002Z,5627,0,3,620,7137,0
2024-10-29T01:39:30.6059999Z,5914,0,3,627,7462,0
2024-10-29T02:09:30.644Z,16302,0,9,1867,20555,0
2024-10-29T02:19:33.744Z,5513,0,1,650,6937,0
2024-10-29T02:29:32.6789998Z,5393,0,2,617,6632,0
2024-10-29T02:39:32.7860001Z,6620,0,2,704,8316,0
2024-10-29T02:49:29.201Z,5779,0,0,625,6883,0
2024-10-29T02:59:28.591Z,5517,0,1,612,6479,0
2024-10-29T03:09:34.565Z,6127,0,2,638,7371,0
2024-10-29T03:19:35.499Z,6403,0,4,649,7758,0
2024-10-29T03:29:25.542Z,6557,0,4,627,7945,0
2024-10-29T03:39:34.4939999Z,6549,0,1,638,7981,0
2024-10-29T03:49:29.1099999Z,5544,0,1,598,6489,0
2024-10-29T03:59:33.544Z,5587,0,1,562,6528,0
2024-10-29T04:09:34.614Z,6023,0,3,589,7177,0
2024-10-29T04:19:32.048Z,6213,0,4,593,7407,0
2024-10-29T04:29:31.965Z,5936,0,3,560,6976,0
2024-10-29T04:49:29.037Z,10207,0,6,1081,12309,0
2024-10-29T04:59:30.461Z,5386,0,2,563,6454,0
2024-10-29T05:09:28.743Z,5665,0,3,534,6715,0
2024-10-29T05:39:27.364Z,21718,0,14,1935,26789,0
2024-10-29T05:49:35.7650002Z,7060,0,3,628,8576,0
2024-10-29T05:59:31.2290002Z,6099,0,3,579,7239,0
2024-10-29T06:09:26.2509998Z,6611,0,4,609,7998,0
2024-10-29T06:19:31.627Z,6473,0,5,626,7897,0
2024-10-29T06:29:32.687Z,6747,0,6,650,8267,0
2024-10-29T06:39:32.161Z,5609,0,2,568,6621,0
2024-10-29T06:49:33.583Z,6531,0,3,645,7987,0
2024-10-29T06:59:26.565Z,6108,0,2,617,7309,0
2024-10-29T07:07:55.92Z,4905,0,1,502,5797,0
2024-10-29T07:09:34.246Z,1388,0,1,129,1728,0
2024-10-29T07:19:26.796Z,6416,0,1,633,7723,0
2024-10-29T07:29:29.7179999Z,5838,0,2,611,6949,0
2024-10-29T07:39:30.243Z,5775,0,1,628,6813,0
2024-10-29T07:49:30.228Z,5992,0,1,638,7191,0
2024-10-29T08:09:27.6219999Z,12278,0,8,1191,14689,0
2024-10-29T08:19:29.62Z,6485,0,4,589,7810,0
2024-10-29T08:29:28.558Z,6368,0,2,591,7615,0
2024-10-29T08:49:29.125Z,12981,0,6,1244,15627,0
2024-10-29T08:59:35.558Z,6680,0,3,621,8103,0
2024-10-29T09:09:29.959Z,6331,0,1,601,7553,0
2024-10-29T09:29:25.418Z,12634,0,6,1188,15120,0
2024-10-29T09:39:27.485Z,5709,0,1,536,6670,0
2024-10-29T09:49:26.473Z,6075,0,3,561,7217,0
2024-10-29T09:59:28.978Z,6331,0,6,533,7585,0
2024-10-29T10:09:26.9019999Z,5520,0,5,445,6358,0
2024-10-29T10:19:27.7709998Z,5303,0,1,445,6120,0
2024-10-29T10:29:32.917Z,6241,0,3,559,7673,0
2024-10-29T10:39:32.4389998Z,5349,0,3,499,6313,0
2024-10-29T10:49:25.9389998Z,5075,0,0,512,5871,0
2024-10-29T10:59:25.753Z,5594,0,2,512,6701,0
2024-10-29T11:09:28.8059999Z,5571,0,2,546,6703,0
2024-10-29T11:29:25.7Z,11736,0,2,1067,14218,0
2024-10-29T11:49:36.726Z,10228,0,1,1040,11943,0
2024-10-29T12:09:26.4539999Z,11028,0,1,1074,13218,0
2024-10-29T12:19:30.144Z,4379,0,0,492,4844,0
2024-10-29T12:29:28.0139999Z,4649,0,0,503,5264,0
2024-10-29T12:49:29.985Z,8392,0,0,957,9099,0
2024-10-29T12:59:28.9330002Z,4484,0,0,489,5034,0
2024-10-29T13:09:30.882Z,3927,0,0,470,4180,0
2024-10-29T13:19:31.388Z,4312,0,0,497,4788,0
2024-10-29T13:29:30.853Z,4271,0,0,489,4701,0
2024-10-29T13:39:27.876Z,5012,0,0,552,5932,0
2024-10-29T13:49:31.273Z,4163,0,0,485,4586,0
2024-10-29T14:09:27.3469998Z,7810,0,0,945,8339,0
2024-10-29T14:29:28.7650002Z,8130,0,0,884,8865,0
2024-10-29T14:49:34.1949998Z,7704,0,0,869,8194,0
2024-10-29T14:59:31.5659999Z,4169,0,0,480,4648,0
2024-10-29T15:12:16.553Z,5374,0,0,612,6052,0
2024-10-29T15:39:31.549Z,10732,0,0,1299,11694,0
2024-10-29T15:49:34.611Z,4037,0,0,482,4473,0
2024-10-29T15:59:29.9330002Z,3590,0,0,461,3754,0
2024-10-29T16:19:26.8580001Z,7056,0,0,958,7389,0
2024-10-29T16:29:33.013Z,3888,0,0,491,4280,0
2024-10-29T16:39:30.831Z,4108,0,0,460,4537,0
2024-10-29T16:59:31.769Z,7159,0,0,899,7479,0
2024-10-29T17:19:30.164Z,7603,0,1,952,8240,0
2024-10-29T17:39:27.7179999Z,7131,0,0,918,7552,0
2024-10-29T17:49:32.8059999Z,3398,0,0,440,3563,0
2024-10-29T17:59:29.016Z,3282,0,0,490,3456,0
2024-10-29T18:19:33Z,6779,0,0,1049,7239,0
2024-10-29T18:29:28.405Z,3282,0,0,521,3454,0
2024-10-29T18:39:31.379Z,3217,0,0,506,3388,0
2024-10-29T18:49:34.509Z,3200,0,0,501,3370,0
2024-10-29T18:59:26.738Z,3209,0,0,502,3374,0
2024-10-29T19:09:28.717Z,3227,0,0,502,3402,0
2024-10-29T19:19:28.64Z,3158,0,0,498,3325,0
2024-10-29T19:39:34.218Z,4058,0,0,963,4426,0
2024-10-29T19:59:34.048Z,4289,0,0,966,4655,0
2024-10-29T20:19:26.041Z,4922,0,0,970,5274,0
2024-10-29T20:29:35.052Z,2432,0,0,488,2605,0
2024-10-29T20:39:30.4549998Z,2447,0,0,484,2628,0
2024-10-29T20:49:27.947Z,2417,0,0,482,2589,0
2024-10-29T20:59:26.418Z,2445,0,0,483,2621,0
2024-10-29T21:09:31.278Z,2432,0,0,485,2613,0
2024-10-29T21:19:27.911Z,3215,0,0,466,3738,0
2024-10-29T21:29:27.385Z,2667,0,0,442,2838,0
2024-10-29T21:49:35.854Z,5238,0,0,912,5582,0
2024-10-29T22:09:32.612Z,5671,0,0,974,6368,0
2024-10-29T22:19:24.549Z,2661,0,0,454,2833,0
2024-10-29T22:29:34.134Z,2654,0,0,457,2829,0
2024-10-29T22:49:27.67Z,5697,0,0,928,6328,0
2024-10-29T22:59:36.421Z,3106,0,0,476,3557,0
2024-10-29T23:13:21.5179999Z,5042,0,0,733,6081,0
2024-10-29T23:19:35.7300001Z,1617,0,0,289,1726,0
2024-10-29T23:49:27.6779999Z,13238,0,1,1718,16738,0
2024-10-29T23:59:30.665Z,4763,0,1,558,5903,0
2024-10-30T00:09:26.1979999Z,5123,0,1,597,6485,0
2024-10-30T00:29:28.5380001Z,11201,0,7,1185,14273,0
2024-10-30T00:39:28.051Z,6341,0,6,654,8271,0
2024-10-30T00:49:30.085Z,6365,0,3,667,8290,0
2024-10-30T01:09:29.367Z,13127,0,7,1389,17135,0
2024-10-30T01:19:32.3210002Z,5424,0,2,587,6946,0
2024-10-30T01:29:32.8269998Z,5817,0,2,608,7444,0
2024-10-30T01:49:26.811Z,11679,0,4,1290,14895,0
2024-10-30T01:59:31.817Z,6274,0,2,630,7881,0
2024-10-30T02:09:35.812Z,6697,0,4,678,8384,0
2024-10-30T02:29:35.2939999Z,13276,0,5,1274,16227,0
2024-10-30T03:09:29.614Z,25233,0,7,2603,30555,0
2024-10-30T03:19:32.2149998Z,6520,0,2,649,7933,0
2024-10-30T03:29:32.533Z,6445,0,3,628,7809,0
2024-10-30T03:49:28.5469998Z,12413,0,3,1227,14800,0
2024-10-30T03:59:34.5380001Z,6207,0,3,599,7381,0
2024-10-30T04:09:30.605Z,5808,0,1,580,6814,0
2024-10-30T04:29:28.9Z,12648,0,2,1233,15102,0
2024-10-30T04:39:31.508Z,5837,0,3,561,6871,0
2024-10-30T04:49:27.405Z,5404,0,4,484,6176,0
2024-10-30T04:59:35.353Z,6176,0,5,557,7296,0
2024-10-30T05:09:34.787Z,6438,0,5,574,7668,0
2024-10-30T05:19:32.838Z,7053,0,9,621,8629,0
2024-10-30T05:29:28.6740001Z,6685,0,5,588,8032,0
2024-10-30T05:39:32.308Z,6853,0,5,629,8292,0
2024-10-30T05:49:26.4340001Z,5861,0,8,595,7307,0
2024-10-30T05:59:33.757Z,6345,0,6,616,7923,0
2024-10-30T06:09:34.747Z,5262,0,7,519,6208,0
2024-10-30T06:29:32.614Z,13259,0,8,1235,16061,0
2024-10-30T06:39:28.171Z,7008,0,4,682,8654,0
2024-10-30T06:49:29.658Z,6931,0,4,656,8554,0
2024-10-30T15:09:20.239Z,258381,0,103,26612,307996,0
2024-10-30T15:09:37.268Z,106,0,0,13,111,0
2024-10-30T15:19:33.303Z,3277,0,0,468,3810,0
2024-10-30T15:29:29.687Z,3421,0,1,472,4050,0
2024-10-30T15:39:31.915Z,3112,0,0,457,3532,0
2024-10-30T15:49:27.339Z,3432,0,0,476,4005,0
2024-10-30T15:59:35.624Z,3270,0,0,480,3803,0
2024-10-30T16:29:33.57Z,8095,0,0,1332,8600,0
2024-10-30T16:59:30.427Z,8107,0,0,1308,8750,0
2024-10-30T17:09:30.001Z,2634,0,0,430,2801,0
2024-10-30T17:19:30.982Z,2451,0,0,491,2630,0
2024-10-30T17:29:30.2660001Z,2458,0,0,492,2637,0
2024-10-30T17:39:28.37Z,2447,0,0,496,2626,0
2024-10-30T17:49:27.832Z,2488,0,0,495,2665,0
2024-10-30T17:59:34.755Z,2477,0,0,494,2655,0
2024-10-30T18:09:29.7300001Z,2452,0,0,493,2630,0
2024-10-30T18:29:34.1930002Z,4892,0,0,985,5248,0
2024-10-30T18:39:34.6370002Z,2451,0,0,491,2631,0
2024-10-30T18:59:32.684Z,4878,0,0,978,5230,0
2024-10-30T19:09:32.676Z,2425,0,0,487,2602,0
2024-10-30T19:19:33.664Z,2459,0,0,488,2634,0
2024-10-30T19:49:33.197Z,7352,0,0,1460,7877,0
2024-10-30T19:59:26.556Z,2406,0,0,487,2587,0
2024-10-30T20:09:32.614Z,2425,0,0,486,2601,0
2024-10-30T20:19:26.0299999Z,2442,0,0,487,2617,0
2024-10-30T20:29:34.431Z,2441,0,0,488,2616,0
2024-10-30T20:39:33.02Z,2435,0,0,489,2612,0
