timestamp,hourly average,usage,hour,day_of_week
2024-02-12 00:00:00,20386949.5,0.2515,0,0
2024-02-12 01:00:00,20387172.75,0.22325,1,0
2024-02-12 02:00:00,20387368.2,0.19544999999925494,2,0
2024-02-12 03:00:00,20387614.0,0.24580000000074506,3,0
2024-02-12 04:00:00,20387816.4,0.20239999999850988,4,0
2024-02-12 05:00:00,20388045.25,0.2288500000014901,5,0
2024-02-12 06:00:00,20388254.833333332,0.20958333333209156,6,0
2024-02-12 07:00:00,20393722.6,5.467766666669399,7,0
2024-02-12 08:00:00,20412237.333333332,18.5147333333306,8,0
2024-02-12 09:00:00,20430338.6,18.1012666666694,9,0
2024-02-12 10:00:00,20445768.0,15.42939999999851,10,0
2024-02-12 11:00:00,20468795.333333332,23.02733333333209,11,0
2024-02-12 12:00:00,20484085.0,15.289666666667909,12,0
2024-02-12 13:00:00,20502695.25,18.61025,13,0
2024-02-12 14:00:00,20520140.0,17.44475,14,0
2024-02-12 15:00:00,20535882.0,15.742,15,0
2024-02-12 16:00:00,20553902.0,18.02,16,0
2024-02-12 17:00:00,20564479.333333332,10.577333333332092,17,0
2024-02-12 18:00:00,20564710.2,0.23086666666716338,18,0
2024-02-12 19:00:00,20564921.0,0.21080000000074506,19,0
2024-02-12 20:00:00,20565146.0,0.225,20,0
2024-02-12 21:00:00,20565362.75,0.21675,21,0
2024-02-12 22:00:00,20565573.6,0.21085000000149012,22,0
2024-02-12 23:00:00,20565797.0,0.22339999999850987,23,0
2024-02-13 00:00:00,20565978.25,0.18125,0,1
2024-02-13 01:00:00,20566241.0,0.26275,1,1
2024-02-13 02:00:00,20566430.5,0.1895,2,1
2024-02-13 03:00:00,20566667.0,0.2365,3,1
2024-02-13 04:00:00,20566865.4,0.19839999999850988,4,1
2024-02-13 05:00:00,20567070.75,0.20535000000149012,5,1
2024-02-13 06:00:00,20567309.0,0.23825,6,1
2024-02-13 14:00:00,20703188.0,16.984875,14,1
2024-02-13 15:00:00,20717154.666666668,13.966666666667908,15,1
2024-02-13 16:00:00,20734072.5,16.91783333333209,16,1
2024-02-13 17:00:00,20743675.333333332,9.602833333332091,17,1
2024-02-13 18:00:00,20743891.5,0.21616666666790843,18,1
2024-02-13 19:00:00,20744105.5,0.214,19,1
2024-02-13 20:00:00,20744346.25,0.24075,20,1
2024-02-13 21:00:00,20744550.75,0.2045,21,1
2024-02-13 22:00:00,20744785.666666668,0.23491666666790842,22,1
2024-02-13 23:00:00,20744979.0,0.19333333333209157,23,1
2024-02-14 00:00:00,20745195.5,0.2165,0,2
2024-02-14 01:00:00,20745413.5,0.218,1,2
2024-02-14 02:00:00,20745613.0,0.1995,2,2
2024-02-14 03:00:00,20745830.4,0.2173999999985099,3,2
2024-02-14 04:00:00,20746063.4,0.233,4,2
2024-02-14 05:00:00,20746277.0,0.21360000000149013,5,2
2024-02-14 06:00:00,20746511.0,0.234,6,2
2024-02-14 07:00:00,20746702.333333332,0.19133333333209157,7,2
2024-02-14 08:00:00,20746927.5,0.22516666666790844,8,2
2024-02-14 09:00:00,20747167.6,0.24010000000149012,9,2
2024-02-14 10:00:00,20747320.333333332,0.15273333333060146,10,2
2024-02-14 11:00:00,20747576.0,0.25566666666790844,11,2
2024-02-14 12:00:00,20747839.333333332,0.2633333333320916,12,2
2024-02-14 13:00:00,20748015.666666668,0.17633333333581686,13,2
2024-02-14 14:00:00,20748206.666666668,0.191,14,2
2024-02-14 15:00:00,20748385.5,0.17883333333209156,15,2
2024-02-14 16:00:00,20748634.166666668,0.24866666666790843,16,2
2024-02-14 17:00:00,20748858.2,0.2240333333313465,17,2
2024-02-14 18:00:00,20749078.0,0.21980000000074507,18,2
2024-02-14 19:00:00,20749254.6,0.17660000000149012,19,2
2024-02-14 20:00:00,20749481.0,0.22639999999850988,20,2
2024-02-14 21:00:00,20749769.0,0.288,21,2
2024-02-14 22:00:00,20749912.166666668,0.14316666666790842,22,2
2024-02-14 23:00:00,20750101.0,0.18883333333209157,23,2
2024-02-15 00:00:00,20750340.0,0.239,0,3
2024-02-15 01:00:00,20750552.0,0.212,1,3
2024-02-15 02:00:00,20750772.166666668,0.22016666666790843,2,3
2024-02-15 03:00:00,20750993.0,0.22083333333209157,3,3
2024-02-15 04:00:00,20751196.333333332,0.20333333333209158,4,3
2024-02-15 05:00:00,20751416.25,0.21991666666790843,5,3
2024-02-15 06:00:00,20751637.666666668,0.22141666666790843,6,3
2024-02-15 07:00:00,20753416.5,1.7788333333320916,7,3
2024-02-15 08:00:00,20774467.25,21.05075,8,3
2024-02-15 09:00:00,20791388.833333332,16.92158333333209,9,3
2024-02-15 10:00:00,20807888.333333332,16.4995,10,3
2024-02-15 11:00:00,20826661.0,18.77266666666791,11,3
2024-02-15 12:00:00,20848946.0,22.285,12,3
2024-02-15 13:00:00,20860958.0,12.012,13,3
2024-02-15 14:00:00,20881882.57142857,20.924571428570896,14,3
2024-02-15 15:00:00,20902324.5,20.441928571429102,15,3
2024-02-15 16:00:00,20917157.0,14.8325,16,3
2024-02-15 17:00:00,20933353.4,16.19639999999851,17,3
2024-02-15 18:00:00,20950275.8,16.922400000002234,18,3
2024-02-15 19:00:00,20953618.0,3.342199999999255,19,3
2024-02-15 20:00:00,20953836.0,0.218,20,3
2024-02-15 21:00:00,20954062.0,0.226,21,3
2024-02-15 22:00:00,20954245.6,0.18360000000149013,22,3
2024-02-15 23:00:00,20954478.25,0.23264999999850988,23,3
2024-02-16 00:00:00,20954713.5,0.23525,0,4
2024-02-16 01:00:00,20954885.666666668,0.17216666666790842,1,4
2024-02-16 02:00:00,20955149.0,0.2633333333320916,2,4
2024-02-16 03:00:00,20955357.0,0.208,3,4
2024-02-16 04:00:00,20955538.0,0.181,4,4
2024-02-16 05:00:00,20955780.75,0.24275,5,4
2024-02-16 06:00:00,20955932.0,0.15125,6,4
2024-02-16 14:00:00,21055132.5,12.4000625,14,4
2024-02-16 15:00:00,21066489.0,11.3565,15,4
2024-02-16 16:00:00,21084184.0,17.695,16,4
2024-02-16 17:00:00,21094777.0,10.593,17,4
2024-02-16 18:00:00,21095007.6,0.2306000000014901,18,4
2024-02-16 19:00:00,21095198.0,0.19039999999850987,19,4
2024-02-16 20:00:00,21095436.0,0.238,20,4
2024-02-16 21:00:00,21095658.6,0.2226000000014901,21,4
2024-02-16 22:00:00,21095859.666666668,0.20106666666641831,22,4
2024-02-16 23:00:00,21096066.2,0.20653333333134652,23,4
2024-02-17 00:00:00,21096287.666666668,0.2214666666686535,0,5
2024-02-17 01:00:00,21096500.0,0.21233333333209156,1,5
2024-02-17 02:00:00,21096710.5,0.2105,2,5
2024-02-17 03:00:00,21096946.833333332,0.23633333333209158,3,5
2024-02-17 04:00:00,21097165.8,0.2189666666686535,4,5
2024-02-17 05:00:00,21097377.666666668,0.21186666666716336,5,5
2024-02-17 06:00:00,21097601.333333332,0.22366666666418314,6,5
2024-02-17 07:00:00,21097805.0,0.20366666666790842,7,5
2024-02-17 08:00:00,21098034.2,0.22919999999925494,8,5
2024-02-17 09:00:00,21098231.8,0.1976000000014901,9,5
2024-02-17 10:00:00,21098458.6,0.22680000000074504,10,5
2024-02-17 11:00:00,21098657.0,0.19839999999850988,11,5
2024-02-17 12:00:00,21098886.0,0.229,12,5
2024-02-17 13:00:00,21099082.833333332,0.19683333333209158,13,5
2024-02-17 14:00:00,21099306.666666668,0.22383333333581687,14,5
2024-02-17 15:00:00,21099513.0,0.20633333333209156,15,5
2024-02-17 16:00:00,21099740.4,0.22739999999850988,16,5
2024-02-17 17:00:00,21099946.833333332,0.2064333333335817,17,5
2024-02-17 18:00:00,21100163.166666668,0.21633333333581686,18,5
2024-02-17 19:00:00,21100378.166666668,0.215,19,5
2024-02-17 20:00:00,21100611.0,0.23283333333209158,20,5
2024-02-17 21:00:00,21100810.2,0.19919999999925495,21,5
2024-02-17 22:00:00,21101024.166666668,0.2139666666686535,22,5
2024-02-17 23:00:00,21101244.0,0.21983333333209157,23,5
2024-02-18 00:00:00,21101451.0,0.207,0,6
2024-02-18 01:00:00,21101683.2,0.23219999999925495,1,6
2024-02-18 02:00:00,21101883.0,0.19980000000074505,2,6
2024-02-18 03:00:00,21102112.0,0.229,3,6
2024-02-18 04:00:00,21102328.0,0.216,4,6
2024-02-18 05:00:00,21102543.2,0.21519999999925493,5,6
2024-02-18 06:00:00,21102698.333333332,0.15513333333283663,6,6
2024-02-18 14:00:00,21104506.666666668,0.22604166666697711,14,6
2024-02-18 15:00:00,21104664.666666668,0.158,15,6
2024-02-18 16:00:00,21104871.333333332,0.20666666666418315,16,6
2024-02-18 17:00:00,21105093.0,0.22166666666790844,17,6
2024-02-18 18:00:00,21105325.0,0.232,18,6
2024-02-18 19:00:00,21105530.666666668,0.20566666666790842,19,6
2024-02-18 20:00:00,21105746.0,0.21533333333209156,20,6
2024-02-18 21:00:00,21105917.0,0.171,21,6
2024-02-18 22:00:00,21106171.666666668,0.25466666666790844,22,6
2024-02-18 23:00:00,21106350.333333332,0.17866666666418313,23,6
